
????0500
0004,0108,0060,0004,0004,0004,0004,0005,0004,0004,0004,0004,
0004,0065,0056,0004,0006,0004,0004,0009,0004,0004,0004,0004,
0008,0043,0080,0004,0005,0004,0004,0004,0014,0005,0004,0004,
0006,0011,0039,0004,0011,0004,0004,0004,0004,0004,0004,0004,

????0503
0004,0017,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0085,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0052,0073,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0033,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0066,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0053,0037,0004,0004,0004,0004,0004,0010,0004,0004,0004,
0004,0048,0026,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0047,0004,0005,0004,0006,0004,0004,0004,0004,0004,
0004,0077,0069,0004,0005,0005,0004,0004,0004,0004,0004,0004,
0004,0106,0063,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0006,0064,0050,0004,0006,0004,0004,0008,0004,0004,0004,0004,
0008,0038,0082,0004,0005,0004,0004,0004,0015,0006,0004,0004,
0005,0013,0041,0004,0012,0004,0004,0004,0004,0004,0004,0004,

????0504
0005,0012,0010,0005,0005,0005,0007,0004,0004,0005,0004,0004,
0005,0034,0042,0005,0005,0004,0006,0008,0006,0007,0004,0004,
0004,0051,0046,0004,0004,0005,0005,0004,0004,0004,0005,0004,
0004,0035,0057,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0019,0041,0004,0004,0004,0005,0004,0005,0004,0004,0004,
0004,0027,0053,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0027,0029,0004,0004,0004,0004,0004,0011,0004,0004,0004,
0005,0034,0016,0013,0006,0007,0007,0007,0004,0005,0005,0004,
0004,0052,0029,0008,0006,0005,0009,0005,0006,0006,0005,0004,
0006,0066,0034,0012,0021,0010,0006,0007,0006,0004,0005,0004,
0004,0087,0346,0457,0111,0007,0004,0007,0004,0004,0004,0004,
0005,0256,0221,0066,0075,0008,0004,0006,0004,0004,0004,0004,
0007,0285,0688,0035,0009,0004,0004,0004,0006,0004,0004,0004,
0005,0021,0381,0014,0004,0004,0005,0004,0004,0004,0004,0004,

????0505
0006,0020,0019,0014,0009,0006,0009,0008,0007,0006,0005,0005,
0007,0042,0044,0013,0005,0006,0008,0009,0007,0008,0005,0004,
0006,0073,0040,0021,0004,0006,0005,0005,0005,0005,0004,0004,
0005,0036,0042,0017,0006,0006,0007,0006,0012,0005,0007,0004,
0006,0027,0046,0016,0008,0006,0011,0007,0006,0006,0006,0004,
0005,0033,0031,0015,0006,0007,0006,0007,0006,0006,0005,0005,
0007,0021,0036,0013,0005,0008,0008,0008,0017,0006,0007,0004,
0007,0035,0024,0023,0006,0008,0006,0007,0006,0005,0007,0004,
0004,0059,0032,0027,0009,0005,0009,0006,0008,0004,0005,0004,
0005,0072,0045,0028,0030,0004,0007,0005,0005,0005,0004,0004,
0005,0107,0042,0105,0062,0012,0004,0009,0004,0004,0004,0004,
0007,0076,0022,0012,0058,0013,0006,0009,0004,0004,0004,0004,
0009,0040,0006,0015,0005,0006,0006,0005,0009,0008,0005,0004,
0008,0014,0033,0009,0007,0005,0006,0004,0006,0004,0004,0004,

????0506
0004,0010,0009,0004,0004,0005,0007,0005,0005,0005,0005,0004,
0004,0034,0022,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0078,0031,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0035,0044,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0018,0042,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0032,0042,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0022,0033,0004,0004,0004,0004,0004,0008,0004,0004,0004,
0004,0026,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0082,0023,0004,0004,0004,0007,0004,0004,0004,0004,0004,
0005,0068,0038,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0104,0032,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0062,0035,0004,0004,0004,0004,0010,0004,0004,0004,0004,
0009,0033,0043,0004,0004,0004,0004,0004,0006,0006,0004,0004,
0004,0006,0023,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0507
0004,0010,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0028,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0075,0030,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0036,0046,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0023,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0035,0047,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0029,0026,0004,0004,0004,0004,0004,0009,0004,0004,0004,
0004,0037,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0072,0039,0004,0004,0004,0010,0004,0004,0004,0004,0004,
0004,0062,0051,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0119,0030,0004,0004,0004,0004,0008,0004,0004,0004,0004,
0005,0054,0026,0004,0004,0004,0004,0008,0004,0004,0004,0004,
0008,0038,0043,0004,0004,0004,0004,0004,0007,0006,0004,0004,
0006,0007,0024,0004,0010,0004,0004,0004,0004,0004,0004,0004,

????0508
0004,0015,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0041,0035,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0081,0044,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0037,0061,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0027,0049,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0033,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0034,0027,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0042,0016,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0089,0036,0004,0004,0004,0008,0004,0004,0004,0004,0004,
0004,0065,0050,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0104,0018,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0005,0056,0018,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0008,0041,0051,0004,0004,0004,0004,0004,0007,0007,0004,0004,
0005,0007,0028,0004,0011,0004,0004,0004,0004,0004,0004,0004,

????0509
0004,0010,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0042,0035,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0088,0047,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0039,0055,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0030,0048,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0040,0036,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0035,0029,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0039,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0089,0039,0004,0005,0004,0007,0004,0004,0004,0004,0004,
0004,0058,0047,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0111,0031,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0070,0021,0004,0005,0004,0004,0006,0004,0004,0004,0004,
0009,0043,0055,0004,0004,0004,0004,0004,0007,0006,0004,0004,
0004,0008,0025,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0510
0004,0011,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0046,0039,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0093,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0041,0054,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0034,0045,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0042,0021,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0036,0029,0004,0004,0004,0004,0004,0008,0004,0004,0004,
0004,0040,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0086,0034,0004,0006,0004,0006,0004,0004,0004,0004,0004,
0004,0059,0050,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0114,0036,0004,0004,0004,0004,0007,0004,0004,0004,0004,
0004,0070,0017,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0009,0041,0045,0004,0004,0004,0004,0004,0007,0006,0004,0004,
0005,0008,0039,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0511
0004,0011,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0037,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0096,0051,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0040,0050,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0035,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0022,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0037,0030,0004,0004,0004,0004,0004,0008,0004,0004,0004,
0004,0041,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0087,0033,0004,0005,0004,0006,0004,0004,0004,0004,0004,
0004,0054,0054,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0113,0030,0004,0004,0004,0004,0007,0004,0004,0004,0004,
0004,0064,0018,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0009,0038,0047,0004,0005,0004,0004,0004,0008,0005,0004,0004,
0005,0009,0037,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0512
0004,0020,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0038,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0093,0049,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0044,0053,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0037,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0021,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0039,0029,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0040,0016,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0087,0028,0004,0005,0004,0008,0004,0004,0004,0004,0004,
0004,0062,0047,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0106,0032,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0065,0018,0004,0005,0004,0004,0007,0004,0004,0004,0004,
0010,0037,0042,0004,0004,0004,0004,0004,0009,0005,0004,0004,
0006,0007,0041,0004,0007,0004,0004,0004,0004,0004,0004,0004,

????0513
0004,0014,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0046,0038,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0097,0049,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0054,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0038,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0038,0030,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0043,0015,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0090,0029,0004,0007,0004,0007,0004,0004,0004,0004,0004,
0004,0070,0050,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0119,0036,0004,0004,0004,0004,0007,0004,0004,0004,0004,
0004,0066,0023,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0042,0044,0004,0004,0004,0004,0004,0008,0005,0004,0004,
0005,0009,0033,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0514
0004,0016,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0054,0034,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0095,0048,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0041,0054,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0005,0040,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0044,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0042,0030,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0041,0014,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0030,0004,0007,0004,0007,0004,0004,0004,0004,0004,
0004,0071,0049,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0108,0035,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0063,0028,0004,0006,0004,0004,0008,0004,0004,0004,0004,
0007,0042,0040,0004,0005,0004,0004,0004,0008,0007,0004,0004,
0006,0008,0035,0004,0007,0004,0004,0004,0004,0004,0004,0004,

????0515
0004,0012,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0038,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0083,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0053,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0005,0038,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0041,0031,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0041,0016,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0092,0044,0004,0007,0004,0008,0004,0004,0004,0004,0004,
0004,0064,0050,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0086,0036,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0008,0066,0032,0004,0005,0004,0004,0010,0004,0004,0004,0004,
0007,0041,0048,0004,0004,0004,0004,0004,0009,0007,0004,0004,
0005,0009,0036,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0516
0004,0021,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0050,0037,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0087,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0055,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0039,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0043,0031,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0042,0014,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0094,0042,0004,0006,0004,0008,0004,0004,0004,0004,0004,
0004,0071,0050,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0091,0041,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0005,0068,0035,0004,0005,0004,0004,0009,0004,0004,0004,0004,
0007,0043,0049,0004,0006,0004,0004,0004,0008,0005,0004,0004,
0006,0008,0037,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0517
0004,0020,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0043,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0091,0044,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0044,0055,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0039,0044,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0031,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0042,0015,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0093,0040,0004,0006,0004,0007,0004,0004,0004,0004,0004,
0004,0074,0051,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0096,0042,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0074,0038,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0042,0056,0004,0006,0004,0004,0004,0007,0005,0004,0004,
0005,0008,0035,0004,0011,0004,0004,0004,0004,0004,0004,0004,

????0518
0004,0023,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0046,0039,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0089,0041,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0055,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0041,0044,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0019,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0030,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0042,0016,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0099,0042,0004,0006,0004,0006,0004,0004,0004,0004,0004,
0004,0075,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0097,0046,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0008,0076,0039,0004,0006,0004,0004,0008,0004,0004,0004,0004,
0007,0037,0054,0004,0005,0004,0004,0004,0007,0005,0004,0004,
0006,0008,0038,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0519
0004,0020,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0044,0039,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0095,0042,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0042,0044,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0051,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0033,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0045,0015,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0043,0004,0006,0004,0007,0004,0004,0004,0004,0004,
0004,0074,0049,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0097,0047,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0007,0077,0043,0004,0005,0004,0004,0009,0004,0004,0004,0004,
0008,0037,0059,0004,0005,0004,0004,0004,0007,0005,0004,0004,
0006,0008,0037,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0520
0004,0015,0012,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0037,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0093,0040,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0050,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0041,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0052,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0029,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0043,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0096,0041,0004,0005,0004,0005,0004,0004,0004,0004,0004,
0004,0075,0046,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0092,0047,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0005,0062,0039,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0035,0061,0004,0005,0004,0004,0004,0007,0005,0004,0004,
0006,0010,0036,0004,0010,0004,0004,0004,0004,0004,0004,0004,

????0521
0004,0016,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0039,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0096,0039,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0047,0032,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0046,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0094,0046,0004,0004,0004,0006,0004,0004,0004,0004,0004,
0004,0073,0051,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0047,0004,0004,0004,0004,0005,0004,0004,0004,0004,
0004,0063,0045,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0038,0057,0004,0005,0004,0004,0004,0007,0006,0004,0004,
0006,0007,0040,0004,0009,0004,0004,0004,0004,0004,0004,0004,

????0522
0004,0017,0009,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0041,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0101,0042,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0054,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0051,0045,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0052,0018,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0046,0031,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0046,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0096,0048,0004,0004,0004,0006,0004,0004,0004,0004,0004,
0004,0072,0052,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0093,0048,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0008,0062,0042,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0041,0063,0004,0005,0004,0004,0004,0007,0006,0004,0004,
0006,0008,0038,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0523
0004,0016,0007,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0051,0041,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0103,0041,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0057,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0047,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0052,0019,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0051,0033,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0047,0017,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0092,0048,0004,0004,0004,0006,0004,0004,0004,0004,0004,
0004,0075,0053,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0101,0047,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0007,0066,0044,0004,0005,0004,0004,0009,0004,0004,0004,0004,
0007,0040,0059,0004,0005,0004,0004,0004,0007,0006,0004,0004,
0007,0008,0040,0004,0008,0004,0004,0004,0004,0004,0004,0004,

????0524
0004,0020,0010,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0040,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0102,0053,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0047,0054,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0005,0044,0046,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0051,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0050,0031,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0047,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0048,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0076,0053,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0103,0049,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0008,0065,0043,0004,0005,0004,0004,0008,0004,0004,0004,0004,
0007,0042,0069,0004,0006,0004,0004,0004,0008,0006,0004,0004,
0007,0009,0038,0004,0010,0004,0004,0004,0004,0004,0004,0004,

????0525
0004,0017,0007,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0048,0040,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0100,0048,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0044,0056,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0005,0042,0045,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0052,0033,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0049,0018,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0049,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0078,0053,0004,0004,0004,0004,0004,0005,0004,0004,0004,
0004,0104,0050,0004,0004,0004,0004,0006,0004,0004,0004,0004,
0004,0068,0045,0004,0005,0004,0004,0009,0004,0004,0004,0004,
0007,0040,0070,0004,0006,0004,0004,0004,0007,0007,0004,0004,
0007,0009,0038,0004,0012,0004,0004,0004,0004,0004,0004,0004,

????0526
0004,0012,0008,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0052,0040,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0104,0048,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0045,0056,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0039,0047,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0049,0019,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0005,0052,0032,0004,0004,0004,0004,0004,0007,0004,0004,0004,
0004,0052,0020,0004,0004,0004,0004,0004,0004,0004,0004,0004,
0004,0095,0048,0004,0004,0004,0005,0004,0004,0004,0004,0004,
0004,0077,0054,0004,0004,0004,0004,0004,0005,0004,0004,0004,
